hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay
-0.004720786670659392,0.04245353834975889,0.014432605549644461,-0.04453459926563981,-0.0471354955294173,-0.03846576055612727,0.06396232614954231,0.1774271713234143,0.009765562981442058
0.2814962989341904,0.00919437065982042,-0.0007990433625820539,0.31740682946799564,0.0494747976393001,-0.03128962062171247,0.042147122777117116,0.0017448167554320855,-0.003910299817247889
-0.061170660015271175,-0.002693436234341453,-0.00028390111687828855,-0.0376973268784828,0.06954697298662886,-0.010587294144339525,-0.01139372799576623,-0.01404426064822026,0.024200049331542687
0.023893680385942844,0.0015078795015527969,-0.00023662713232820622,0.08559956170747593,-0.028052661513859673,-0.027401865676654074,0.00667487701887046,-0.027415131561436643,0.028886510853605156
-0.04818739283818725,0.0009446771232518442,-0.000547559161267637,-0.045568888812996845,0.0372757539102312,-0.0013795242056935369,0.007340732389613337,-0.008345799782034268,-0.03520547399680502
-0.07825794208735568,-0.0012349347173290465,-0.0011425619071634384,0.05832867343376806,-0.009282429620886991,0.00930265054197435,-0.004005406408316302,0.021319018871431155,-0.030400753067403946
-0.03300214279275308,0.005425105675864,0.0026244502303534043,-0.029343371482185687,-0.030579956565941303,-0.01054954999312417,0.011218825294597336,-0.01035970413029424,0.0031238326945601776
-0.049268245185033296,0.009946513869897939,0.0031329515092552796,-0.038024125144359065,-0.043506114502437,0.0015159093802287733,0.0031382678303403617,0.001749290758210398,0.014386302941776901
0.08268520059183379,0.012352525230624899,0.0007324991684024874,0.19894519138953218,0.0051363723615995335,0.08151593522660432,-0.023833833807690226,-0.03185328717838135,-0.06458799369350651
-0.08901591473720041,-0.0003620796747374848,-0.00037574959390663533,-0.027338571862596396,-0.01614197366916832,-0.0002654105845171375,0.0029793332354206784,-0.014197821950486142,-0.008783046254547698
-0.02952944236983454,0.009609498420684443,0.0016176372821664977,-0.04108508792764144,-0.031438988644807306,0.020555321562221833,-0.003062535229084287,-0.023391344060118915,0.022510996859262826
0.046171057487977576,-0.007167089745212256,-0.0005941771896565929,-0.06511695977616269,-0.03478758058870939,0.014466820061198095,-0.006296288925805294,-0.012187714607130962,0.018027903159905725
-0.08994478757356475,-0.002090298212049876,-0.0011271916323593056,0.07573003495007849,-0.008531251318051587,0.0053739011596250896,-0.005534958462864302,0.02708139878264864,0.017835151043160493
0.07655457835697678,0.006033809149925476,-0.0007236130353270799,0.0885088899181878,-0.02392451834184791,0.03673062578219075,-0.007355972604530332,-0.026144091207041018,-0.040779968039360084
-0.043440097683189904,0.0018404970436092117,-0.0005390057865120506,-0.037815216530891795,0.033874772407293065,-0.027821881043171435,-0.02366279753461533,0.010249451598260463,0.006279198245282785
-0.09338283607838041,-0.0018223882069599532,-0.0011559186352791558,0.07642798352279338,0.012259483620960293,-0.0028836746536203143,-0.006528346148046456,0.025858710523671596,0.017037238631339574
0.09296871489379427,-0.007991297059740977,-0.0006644904723305148,-0.07828631152108823,-0.0009308170707241904,0.023495340134476034,-0.014963803775461164,-0.014665217167957354,-0.012263596577647981
